candidate_id,score
CAND_0092793,36.48
CAND_0019562,36.48
CAND_0013595,36.48
CAND_0001566,36.48
CAND_0058888,36.48
CAND_0035462,36.48
CAND_0025377,36.48
CAND_0058738,36.48
CAND_0065381,36.48
CAND_0056043,36.48
CAND_0080554,36.48
CAND_0080952,36.48
CAND_0056033,36.48
CAND_0076340,36.48
CAND_0034778,36.48
CAND_0066144,36.48
CAND_0030090,36.48
CAND_0058314,36.48
CAND_0050564,36.48
CAND_0041345,36.48
CAND_0042919,36.47
CAND_0001055,36.47
CAND_0087029,36.47
CAND_0073736,36.47
CAND_0053576,36.47
CAND_0064139,36.47
CAND_0094698,36.47
CAND_0022087,36.47
CAND_0088541,36.47
CAND_0017018,36.47
CAND_0036799,36.46
CAND_0064737,36.46
CAND_0013688,36.46
CAND_0002136,36.46
CAND_0096079,36.46
CAND_0006268,36.46
CAND_0051013,36.46
CAND_0082755,36.46
CAND_0009303,36.46
CAND_0018199,36.46
CAND_0029527,36.46
CAND_0039475,36.46
CAND_0045455,36.46
CAND_0024351,36.46
CAND_0053869,36.46
CAND_0052269,36.46
CAND_0027025,36.46
CAND_0033229,36.45
CAND_0075459,36.45
CAND_0084060,36.45
CAND_0045194,36.45
CAND_0050159,36.45
CAND_0097396,36.45
CAND_0031394,36.45
CAND_0091868,36.45
CAND_0030968,36.45
CAND_0084079,36.45
CAND_0023921,36.45
CAND_0069472,36.45
CAND_0097632,36.45
CAND_0016000,36.45
CAND_0008927,36.45
CAND_0043266,36.44
CAND_0096854,36.44
CAND_0060614,36.44
CAND_0041579,36.44
CAND_0014770,36.44
CAND_0040292,36.44
CAND_0069652,36.44
CAND_0084880,36.44
CAND_0096369,36.44
CAND_0043327,36.44
CAND_0068262,36.44
CAND_0042978,36.44
CAND_0073862,36.44
CAND_0045554,36.44
CAND_0075170,36.44
CAND_0035421,36.44
CAND_0002011,36.43
CAND_0007340,36.43
CAND_0049839,36.43
CAND_0090661,36.43
CAND_0012016,36.43
CAND_0091042,36.43
CAND_0099239,36.43
CAND_0005565,36.43
CAND_0000337,36.43
CAND_0001862,36.43
CAND_0017056,36.43
CAND_0041928,36.43
CAND_0070101,36.43
CAND_0060798,36.43
CAND_0044778,36.43
CAND_0057794,36.43
CAND_0083808,36.43
CAND_0046287,36.42
CAND_0019109,36.42
CAND_0023492,36.42
CAND_0005613,36.42
CAND_0013504,36.42
CAND_0052970,36.42
CAND_0087777,36.42
CAND_0075680,36.42
CAND_0094039,36.42
CAND_0083110,36.42
CAND_0067325,36.42
CAND_0032381,36.42
CAND_0075552,36.42
CAND_0060913,36.42
CAND_0032682,36.42
CAND_0082117,36.42
CAND_0030394,36.42
CAND_0079540,36.42
CAND_0045571,36.42
CAND_0010119,36.42
CAND_0087748,36.42
CAND_0063286,36.42
CAND_0073376,36.42
CAND_0047437,36.41
CAND_0094446,36.41
CAND_0043283,36.41
CAND_0032484,36.41
CAND_0067261,36.41
CAND_0024752,36.41
CAND_0047267,36.41
CAND_0046982,36.41
CAND_0029602,36.41
CAND_0051485,36.41
CAND_0025799,36.4
CAND_0046750,36.4
CAND_0096833,36.4
CAND_0036524,36.4
CAND_0043184,36.4
CAND_0020646,36.4
CAND_0098446,36.4
CAND_0026285,36.4
CAND_0093373,36.4
CAND_0063639,36.4
CAND_0089426,36.4
CAND_0089898,36.4
CAND_0004462,36.4
CAND_0023278,36.4
CAND_0091684,36.4
CAND_0069685,36.4
CAND_0099237,36.4
CAND_0087097,36.4
CAND_0038808,36.4
CAND_0034722,36.39
CAND_0096208,36.39
CAND_0022544,36.39
CAND_0087416,36.39
CAND_0024542,36.39
CAND_0025614,36.39
CAND_0043581,36.39
CAND_0024550,36.39
CAND_0081220,36.39
CAND_0013751,36.39
CAND_0024067,36.39
CAND_0030118,36.39
CAND_0037529,36.39
CAND_0060781,36.39
CAND_0068045,36.38
CAND_0048334,36.38
CAND_0054744,36.38
CAND_0003241,36.38
CAND_0026447,36.38
CAND_0087753,36.38
CAND_0022385,36.38
CAND_0021287,36.38
CAND_0077018,36.38
CAND_0041077,36.38
CAND_0089268,36.38
CAND_0038629,36.38
CAND_0043138,36.38
CAND_0076814,36.38
CAND_0034153,36.38
CAND_0093702,36.38
CAND_0070031,36.38
CAND_0003963,36.38
CAND_0004661,36.37
CAND_0023549,36.37
CAND_0022578,36.37
CAND_0013135,36.37
CAND_0067423,36.37
CAND_0083347,36.37
CAND_0034357,36.37
CAND_0090915,36.37
CAND_0027321,36.37
CAND_0089251,36.37
CAND_0016489,36.37
CAND_0047423,36.37
CAND_0070176,36.37
CAND_0098318,36.37
CAND_0005415,36.37
CAND_0014617,36.36
CAND_0065337,36.36
CAND_0042800,36.36
CAND_0081749,36.36
CAND_0021194,36.36
CAND_0040492,36.36
CAND_0034742,36.36
CAND_0017323,36.36
CAND_0090166,36.36
CAND_0044735,36.36
CAND_0082886,36.36
CAND_0048180,36.36
CAND_0058393,36.36
CAND_0078014,36.36
CAND_0058131,36.36
CAND_0046576,36.35
CAND_0052841,36.35
CAND_0064012,36.35
CAND_0028856,36.35
CAND_0046828,36.35
CAND_0077398,36.35
CAND_0068128,36.35
CAND_0059278,36.35
CAND_0028836,36.35
CAND_0091614,36.35
CAND_0056536,36.35
CAND_0010012,36.35
CAND_0068455,36.35
CAND_0095142,36.35
CAND_0050305,36.35
CAND_0030667,36.35
CAND_0054871,36.35
CAND_0023959,36.35
CAND_0008145,36.35
CAND_0038623,36.34
CAND_0090062,36.34
CAND_0045076,36.34
CAND_0068105,36.34
CAND_0035431,36.34
CAND_0082786,36.34
CAND_0006423,36.34
CAND_0026854,36.34
CAND_0018973,36.34
CAND_0025062,36.34
CAND_0088853,36.34
CAND_0036186,36.34
CAND_0046487,36.34
CAND_0074487,36.34
CAND_0048705,36.34
CAND_0046244,36.34
CAND_0043161,36.34
CAND_0002166,36.33
CAND_0050052,36.33
CAND_0028671,36.33
CAND_0065034,36.33
CAND_0071460,36.33
CAND_0044148,36.33
CAND_0040808,36.33
CAND_0062302,36.33
CAND_0081813,36.33
CAND_0025065,36.33
CAND_0006832,36.33
CAND_0005491,36.33
CAND_0029155,36.33
CAND_0025794,36.33
CAND_0086116,36.33
CAND_0097597,36.33
CAND_0070704,36.33
CAND_0088282,36.33
CAND_0098317,36.33
CAND_0019256,36.33
CAND_0093597,36.33
CAND_0040661,36.32
CAND_0094582,36.32
CAND_0071645,36.32
CAND_0034147,36.32
CAND_0080424,36.32
CAND_0022744,36.32
CAND_0019878,36.32
CAND_0095305,36.32
CAND_0072469,36.32
CAND_0073196,36.32
CAND_0049410,36.32
CAND_0074071,36.32
CAND_0030539,36.32
CAND_0046129,36.32
CAND_0035951,36.32
CAND_0047746,36.32
CAND_0030163,36.32
CAND_0024866,36.32
CAND_0074512,36.31
CAND_0045743,36.31
CAND_0002551,36.31
CAND_0058850,36.31
CAND_0000610,36.31
CAND_0085208,36.31
CAND_0053729,36.31
CAND_0059576,36.31
CAND_0051731,36.31
CAND_0095718,36.31
CAND_0085075,36.31
CAND_0022991,36.31
CAND_0065470,36.31
CAND_0009219,36.31
CAND_0084266,36.31
CAND_0078131,36.31
CAND_0003970,36.31
CAND_0007429,36.31
CAND_0036440,36.31
CAND_0072011,36.31
CAND_0061481,36.31
CAND_0045636,36.3
CAND_0092056,36.3
CAND_0015434,36.3
CAND_0011548,36.3
CAND_0020470,36.3
CAND_0029072,36.3
CAND_0084478,36.3
CAND_0069787,36.3
CAND_0012668,36.3
CAND_0091253,36.3
CAND_0014415,36.3
CAND_0064464,36.3
CAND_0070499,36.3
CAND_0002711,36.3
CAND_0034256,36.3
CAND_0058667,36.3
CAND_0037017,36.3
CAND_0087424,36.3
CAND_0067378,36.3
CAND_0031871,36.29
CAND_0022350,36.29
CAND_0020734,36.29
CAND_0080877,36.29
CAND_0096431,36.29
CAND_0074489,36.29
CAND_0055543,36.29
CAND_0002116,36.29
CAND_0052920,36.29
CAND_0057244,36.29
CAND_0023386,36.29
CAND_0093918,36.29
CAND_0063458,36.29
CAND_0096960,36.29
CAND_0077256,36.29
CAND_0043002,36.29
CAND_0037509,36.28
CAND_0007087,36.28
CAND_0052912,36.28
CAND_0020831,36.28
CAND_0098701,36.28
CAND_0093480,36.28
CAND_0085203,36.28
CAND_0077638,36.28
CAND_0066804,36.28
CAND_0084886,36.28
CAND_0072942,36.28
CAND_0013691,36.28
CAND_0055841,36.28
CAND_0054771,36.28
CAND_0011558,36.28
CAND_0086992,36.28
CAND_0046835,36.27
CAND_0059705,36.27
CAND_0019145,36.27
CAND_0042588,36.27
CAND_0047620,36.27
CAND_0018585,36.27
CAND_0077414,36.27
CAND_0001397,36.27
CAND_0057456,36.27
CAND_0088692,36.27
CAND_0054811,36.27
CAND_0023519,36.27
CAND_0040034,36.27
CAND_0015094,36.27
CAND_0097175,36.27
CAND_0021562,36.27
CAND_0081056,36.27
CAND_0069107,36.27
CAND_0012803,36.27
CAND_0083700,36.27
CAND_0062176,36.27
CAND_0011754,36.27
CAND_0032251,36.27
CAND_0046641,36.27
CAND_0011238,36.27
CAND_0018893,36.27
CAND_0086212,36.27
CAND_0026156,36.26
CAND_0027377,36.26
CAND_0052756,36.26
CAND_0018946,36.26
CAND_0055680,36.26
CAND_0084656,36.26
CAND_0018873,36.26
CAND_0019680,36.26
CAND_0055845,36.26
CAND_0055926,36.26
CAND_0085266,36.26
CAND_0085590,36.26
CAND_0082273,36.26
CAND_0023941,36.26
CAND_0040644,36.26
CAND_0022387,36.26
CAND_0089808,36.26
CAND_0079877,36.26
CAND_0042540,36.25
CAND_0005342,36.25
CAND_0051454,36.25
CAND_0078011,36.25
CAND_0042336,36.25
CAND_0095695,36.25
CAND_0092229,36.25
CAND_0015991,36.25
CAND_0084443,36.25
CAND_0015310,36.25
CAND_0042883,36.25
CAND_0046138,36.25
CAND_0016748,36.25
CAND_0049463,36.25
CAND_0045763,36.25
CAND_0015317,36.25
CAND_0083501,36.25
CAND_0044788,36.25
CAND_0041425,36.25
CAND_0036946,36.25
CAND_0075937,36.25
CAND_0014883,36.25
CAND_0090638,36.25
CAND_0067391,36.25
CAND_0023801,36.25
CAND_0061598,36.25
CAND_0013715,36.25
CAND_0006552,36.25
CAND_0083056,36.25
CAND_0022270,36.25
CAND_0005766,36.24
CAND_0097353,36.24
CAND_0025828,36.24
CAND_0001031,36.24
CAND_0043995,36.24
CAND_0036943,36.24
CAND_0010002,36.24
CAND_0058185,36.24
CAND_0067298,36.24
CAND_0062298,36.24
CAND_0013830,36.24
CAND_0095644,36.24
CAND_0075479,36.24
CAND_0076888,36.24
CAND_0077842,36.24
CAND_0036795,36.24
CAND_0046992,36.24
CAND_0062627,36.24
CAND_0067625,36.24
CAND_0000889,36.24
CAND_0058363,36.23
CAND_0006993,36.23
CAND_0001804,36.23
CAND_0074789,36.23
CAND_0029080,36.23
CAND_0017416,36.23
CAND_0000812,36.23
CAND_0063713,36.23
CAND_0011927,36.23
CAND_0090826,36.23
CAND_0014314,36.23
CAND_0097565,36.23
CAND_0036434,36.23
CAND_0021869,36.23
CAND_0061713,36.23
CAND_0039902,36.23
CAND_0017867,36.23
CAND_0018438,36.23
CAND_0000988,36.23
CAND_0078976,36.23
CAND_0004685,36.22
CAND_0042147,36.22
CAND_0040716,36.22
CAND_0088931,36.22
CAND_0061585,36.22
CAND_0015653,36.22
CAND_0082325,36.22
CAND_0030481,36.22
CAND_0053517,36.22
CAND_0086539,36.22
CAND_0070624,36.22
CAND_0069228,36.22
CAND_0068603,36.22
CAND_0046380,36.22
CAND_0037832,36.22
CAND_0008946,36.22
CAND_0075843,36.22
CAND_0084136,36.21
CAND_0063573,36.21
CAND_0004424,36.21
CAND_0056600,36.21
CAND_0091003,36.21
CAND_0022440,36.21
CAND_0078417,36.21
CAND_0006526,36.21
CAND_0049226,36.21
CAND_0042073,36.21
CAND_0063443,36.21
CAND_0032353,36.21
CAND_0021108,36.21
CAND_0007788,36.21
CAND_0059429,36.21
CAND_0026843,36.21
CAND_0061482,36.2
CAND_0003862,36.2
CAND_0086920,36.2
CAND_0004102,36.2
CAND_0077530,36.2
CAND_0049571,36.2
CAND_0054983,36.2
CAND_0082309,36.2
CAND_0065055,36.2
CAND_0021125,36.2
CAND_0081194,36.2
CAND_0015412,36.2
CAND_0033943,36.19
CAND_0016486,36.19
CAND_0048354,36.19
CAND_0097825,36.19
CAND_0069534,36.19
CAND_0078161,36.19
CAND_0077866,36.19
CAND_0078909,36.19
CAND_0077793,36.19
CAND_0072466,36.19
CAND_0094376,36.19
CAND_0060002,36.19
CAND_0021246,36.19
CAND_0061709,36.19
CAND_0081466,36.18
CAND_0081097,36.18
CAND_0031735,36.18
CAND_0044360,36.18
CAND_0064848,36.18
CAND_0000292,36.18
CAND_0060551,36.18
CAND_0028547,36.18
CAND_0008169,36.18
CAND_0067658,36.18
CAND_0004690,36.18
CAND_0093406,36.18
CAND_0074822,36.18
CAND_0061873,36.18
CAND_0017833,36.17
CAND_0046332,36.17
CAND_0082345,36.17
CAND_0066099,36.17
CAND_0081772,36.17
CAND_0065231,36.17
CAND_0062210,36.17
CAND_0033230,36.17
CAND_0075876,36.17
CAND_0019632,36.17
CAND_0016057,36.17
CAND_0001176,36.17
CAND_0002701,36.17
CAND_0061227,36.17
CAND_0012708,36.17
CAND_0087216,36.17
CAND_0000432,36.17
CAND_0056586,36.17
CAND_0053991,36.16
CAND_0052301,36.16
CAND_0057929,36.16
CAND_0045306,36.16
CAND_0023063,36.16
CAND_0025433,36.16
CAND_0039297,36.16
CAND_0027818,36.16
CAND_0049957,36.16
CAND_0098638,36.16
CAND_0096429,36.16
CAND_0044052,36.16
CAND_0058464,36.16
CAND_0096346,36.16
CAND_0003675,36.16
CAND_0014049,36.16
CAND_0031385,36.15
CAND_0089222,36.15
CAND_0013023,36.15
CAND_0099031,36.15
CAND_0079890,36.15
CAND_0079282,36.15
CAND_0097499,36.15
CAND_0014702,36.15
CAND_0055192,36.15
CAND_0056891,36.15
CAND_0089704,36.15
CAND_0073076,36.15
CAND_0005243,36.15
CAND_0049379,36.14
CAND_0012254,36.14
CAND_0072879,36.14
CAND_0098944,36.14
CAND_0086241,36.14
CAND_0027170,36.14
CAND_0007444,36.14
CAND_0057253,36.14
CAND_0019383,36.14
CAND_0012522,36.14
CAND_0068967,36.14
CAND_0025272,36.14
CAND_0045574,36.14
CAND_0014201,36.14
CAND_0090307,36.14
CAND_0015414,36.14
CAND_0099645,36.14
CAND_0055441,36.14
CAND_0016470,36.14
CAND_0011978,36.14
CAND_0047094,36.14
CAND_0087397,36.14
CAND_0035299,36.14
CAND_0097852,36.13
CAND_0028484,36.13
CAND_0094454,36.13
CAND_0020309,36.13
CAND_0038309,36.13
CAND_0042165,36.13
CAND_0076372,36.13
CAND_0097600,36.13
CAND_0051045,36.13
CAND_0062001,36.13
CAND_0057113,36.13
CAND_0077832,36.13
CAND_0070361,36.13
CAND_0076566,36.13
CAND_0044531,36.12
CAND_0087788,36.12
CAND_0061388,36.12
CAND_0095346,36.12
CAND_0061478,36.12
CAND_0051104,36.12
CAND_0042773,36.12
CAND_0046094,36.12
CAND_0012035,36.12
CAND_0047571,36.12
CAND_0026169,36.12
CAND_0060068,36.12
CAND_0087090,36.12
CAND_0069482,36.12
CAND_0055032,36.12
CAND_0006660,36.12
CAND_0000098,36.12
CAND_0074539,36.11
CAND_0044780,36.11
CAND_0075192,36.11
CAND_0036609,36.11
CAND_0007988,36.11
CAND_0033461,36.11
CAND_0059777,36.11
CAND_0070959,36.11
CAND_0009833,36.11
CAND_0083324,36.11
CAND_0001142,36.11
CAND_0013390,36.11
CAND_0046839,36.11
CAND_0048700,36.11
CAND_0087769,36.11
CAND_0047952,36.11
CAND_0001349,36.11
CAND_0048299,36.11
CAND_0082453,36.11
CAND_0024971,36.11
CAND_0003509,36.11
CAND_0005578,36.11
CAND_0072662,36.11
CAND_0023858,36.11
CAND_0023116,36.11
CAND_0052674,36.1
CAND_0004425,36.1
CAND_0088476,36.1
CAND_0022010,36.1
CAND_0074953,36.1
CAND_0018675,36.1
CAND_0024934,36.1
CAND_0049850,36.1
CAND_0023398,36.1
CAND_0013632,36.1
CAND_0022082,36.1
CAND_0030469,36.1
CAND_0079082,36.1
CAND_0093686,36.1
CAND_0040460,36.1
CAND_0003914,36.1
CAND_0005782,36.1
CAND_0002519,36.09
CAND_0002528,36.09
CAND_0018134,36.09
CAND_0093593,36.09
CAND_0000689,36.09
CAND_0028334,36.09
CAND_0061253,36.09
CAND_0049654,36.09
CAND_0067477,36.09
CAND_0064892,36.09
CAND_0030897,36.09
CAND_0051203,36.09
CAND_0044760,36.09
CAND_0014213,36.09
CAND_0065038,36.09
CAND_0071667,36.09
CAND_0057363,36.09
CAND_0059832,36.09
CAND_0081674,36.09
CAND_0047426,36.09
CAND_0027078,36.09
CAND_0094345,36.09
CAND_0048203,36.09
CAND_0077005,36.09
CAND_0037423,36.09
CAND_0064232,36.09
CAND_0080440,36.09
CAND_0000641,36.09
CAND_0054954,36.09
CAND_0044784,36.08
CAND_0012056,36.08
CAND_0070632,36.08
CAND_0091487,36.08
CAND_0007913,36.08
CAND_0098881,36.08
CAND_0064956,36.08
CAND_0078776,36.08
CAND_0039904,36.08
CAND_0073047,36.08
CAND_0097630,36.08
CAND_0013429,36.08
CAND_0000504,36.08
CAND_0055044,36.08
CAND_0045932,36.08
CAND_0027431,36.08
CAND_0053719,36.08
CAND_0067781,36.08
CAND_0084816,36.08
CAND_0095438,36.08
CAND_0022328,36.08
CAND_0042263,36.08
CAND_0079851,36.08
CAND_0080650,36.07
CAND_0063116,36.07
CAND_0050823,36.07
CAND_0036938,36.07
CAND_0086788,36.07
CAND_0086938,36.07
CAND_0086612,36.07
CAND_0052127,36.07
CAND_0057810,36.07
CAND_0028499,36.07
CAND_0061056,36.07
CAND_0060186,36.07
CAND_0009238,36.07
CAND_0088046,36.07
CAND_0001844,36.07
CAND_0095710,36.07
CAND_0080754,36.07
CAND_0002080,36.07
CAND_0096009,36.06
CAND_0037431,36.06
CAND_0068873,36.06
CAND_0023202,36.06
CAND_0030769,36.06
CAND_0053074,36.06
CAND_0054076,36.06
CAND_0051370,36.06
CAND_0043834,36.06
CAND_0044538,36.06
CAND_0018857,36.06
CAND_0065434,36.06
CAND_0024991,36.06
CAND_0012444,36.06
CAND_0081460,36.06
CAND_0077631,36.06
CAND_0001977,36.06
CAND_0050991,36.06
CAND_0096569,36.05
CAND_0043238,36.05
CAND_0088345,36.05
CAND_0070051,36.05
CAND_0008330,36.05
CAND_0036161,36.05
CAND_0014805,36.05
CAND_0048838,36.05
CAND_0046363,36.05
CAND_0062326,36.05
CAND_0037924,36.05
CAND_0016140,36.05
CAND_0097404,36.04
CAND_0021008,36.04
CAND_0058388,36.04
CAND_0014915,36.04
CAND_0047083,36.04
CAND_0010842,36.04
CAND_0063014,36.04
CAND_0073866,36.04
CAND_0079476,36.04
CAND_0024645,36.04
CAND_0066717,36.04
CAND_0005003,36.04
CAND_0037496,36.04
CAND_0056688,36.04
CAND_0099750,36.03
CAND_0019333,36.03
CAND_0089837,36.03
CAND_0001250,36.03
CAND_0066087,36.03
CAND_0080333,36.03
CAND_0093038,36.03
CAND_0022620,36.03
CAND_0063469,36.03
CAND_0047667,36.03
CAND_0017585,36.03
CAND_0038764,36.03
CAND_0054636,36.03
CAND_0045619,36.03
CAND_0040896,36.02
CAND_0068978,36.02
CAND_0080166,36.02
CAND_0089400,36.02
CAND_0031611,36.02
CAND_0015148,36.02
CAND_0070895,36.02
CAND_0047014,36.02
CAND_0022923,36.02
CAND_0040491,36.02
CAND_0041008,36.02
CAND_0007376,36.02
CAND_0013008,36.02
CAND_0092387,36.02
CAND_0053121,36.02
CAND_0083896,36.01
CAND_0014577,36.01
CAND_0086429,36.01
CAND_0068819,36.01
CAND_0032773,36.01
CAND_0026838,36.01
CAND_0095192,36.01
CAND_0012098,36.01
CAND_0062657,36.01
CAND_0055489,36.01
CAND_0046846,36.01
CAND_0060604,36.01
CAND_0032835,36.01
CAND_0049347,36.01
CAND_0026222,36.01
CAND_0067923,36.01
CAND_0036967,36.01
CAND_0024148,36.0
CAND_0062458,36.0
CAND_0011200,36.0
CAND_0079136,36.0
CAND_0003490,36.0
CAND_0049142,36.0
CAND_0019481,36.0
CAND_0006494,36.0
CAND_0061859,36.0
CAND_0094237,36.0
CAND_0010669,36.0
CAND_0022626,36.0
CAND_0005500,35.99
CAND_0011379,35.99
CAND_0007974,35.99
CAND_0019641,35.99
CAND_0040028,35.99
CAND_0018276,35.99
CAND_0076183,35.99
CAND_0050410,35.99
CAND_0006350,35.99
CAND_0008221,35.99
CAND_0070007,35.99
CAND_0090913,35.99
CAND_0015947,35.99
CAND_0069053,35.99
CAND_0005693,35.99
CAND_0050937,35.99
CAND_0008244,35.99
CAND_0005237,35.99
CAND_0008859,35.99
CAND_0030864,35.99
CAND_0054635,35.99
CAND_0000569,35.99
CAND_0014119,35.98
CAND_0042758,35.98
CAND_0056167,35.98
CAND_0043369,35.98
CAND_0059843,35.98
CAND_0093834,35.98
CAND_0070006,35.98
CAND_0060410,35.98
CAND_0037700,35.98
CAND_0034156,35.98
CAND_0080464,35.98
CAND_0093109,35.98
CAND_0024657,35.97
CAND_0006468,35.97
CAND_0058456,35.97
CAND_0013608,35.97
CAND_0039431,35.97
CAND_0040743,35.97
CAND_0089048,35.97
CAND_0088344,35.97
CAND_0075624,35.97
CAND_0078144,35.97
CAND_0091520,35.97
CAND_0074154,35.97
CAND_0066923,35.97
CAND_0005446,35.97
CAND_0071568,35.97
CAND_0038436,35.97
CAND_0084858,35.96
CAND_0008710,35.96
CAND_0050479,35.96
CAND_0082098,35.96
CAND_0031420,35.96
CAND_0017503,35.96
CAND_0070769,35.96
CAND_0012793,35.96
CAND_0093032,35.96
CAND_0058390,35.96
CAND_0028757,35.96
CAND_0079147,35.96
CAND_0087633,35.96
CAND_0045466,35.95
CAND_0001030,35.95
CAND_0037793,35.95
CAND_0029014,35.95
CAND_0040035,35.95
CAND_0047033,35.95
CAND_0095561,35.95
CAND_0063355,35.95
CAND_0068355,35.95
CAND_0053621,35.95
CAND_0043276,35.95
CAND_0005432,35.94
CAND_0042754,35.94
CAND_0099765,35.94
CAND_0066742,35.94
CAND_0002946,35.94
CAND_0009028,35.94
CAND_0084947,35.94
CAND_0006413,35.94
CAND_0058758,35.94
CAND_0016334,35.94
CAND_0032171,35.94
CAND_0060011,35.93
CAND_0086946,35.93
CAND_0078680,35.93
CAND_0050586,35.93
CAND_0045969,35.93
CAND_0066519,35.93
CAND_0013354,35.93
CAND_0011250,35.93
CAND_0001803,35.93
CAND_0035985,35.93
CAND_0088955,35.93
CAND_0004417,35.93
CAND_0085960,35.93
CAND_0000747,35.93
CAND_0025590,35.93
CAND_0086595,35.93
CAND_0060443,35.93
CAND_0006279,35.93
CAND_0051115,35.93
CAND_0053090,35.93
CAND_0031263,35.93
CAND_0051109,35.93
CAND_0079781,35.92
CAND_0009739,35.92
CAND_0091190,35.92
CAND_0004041,35.92
CAND_0054401,35.92
CAND_0067719,35.92
CAND_0071889,35.92
CAND_0017835,35.92
CAND_0027843,35.92
CAND_0085256,35.92
CAND_0073489,35.92
CAND_0077014,35.92
CAND_0075972,35.92
CAND_0022889,35.92
CAND_0035218,35.92
CAND_0048535,35.92
CAND_0020151,35.92
CAND_0066526,35.92
CAND_0038238,35.92
CAND_0008817,35.91
CAND_0082924,35.91
CAND_0082207,35.91
CAND_0046827,35.91
CAND_0018663,35.91
CAND_0088043,35.91
CAND_0064917,35.91
CAND_0035351,35.91
CAND_0042266,35.91
CAND_0070132,35.91
CAND_0039963,35.91
CAND_0018937,35.91
CAND_0050646,35.91
CAND_0065576,35.91
CAND_0080917,35.91
CAND_0094474,35.91
CAND_0031494,35.91
CAND_0053361,35.91
CAND_0068965,35.91
CAND_0069216,35.9
CAND_0029924,35.9
CAND_0079163,35.9
CAND_0064887,35.9
CAND_0031864,35.9
CAND_0091197,35.9
CAND_0006274,35.89
CAND_0086767,35.89
CAND_0094416,35.89
CAND_0090990,35.89
CAND_0066163,35.89
CAND_0001156,35.89
CAND_0097487,35.89
CAND_0023596,35.89
CAND_0029986,35.89
CAND_0023405,35.89
CAND_0044117,35.89
CAND_0065174,35.89
CAND_0071294,35.89
CAND_0073490,35.89
CAND_0005912,35.89
CAND_0099526,35.88
CAND_0007920,35.88
CAND_0069705,35.88
CAND_0006129,35.88
CAND_0099603,35.88
CAND_0016315,35.88
CAND_0019278,35.88
CAND_0089877,35.88
CAND_0017729,35.88
CAND_0081246,35.88
CAND_0092528,35.88
CAND_0020025,35.88
CAND_0067053,35.88
CAND_0015183,35.88
CAND_0090581,35.88
CAND_0009264,35.88
CAND_0087719,35.88
CAND_0092660,35.88
CAND_0090722,35.88
CAND_0017647,35.87
CAND_0011879,35.87
CAND_0097104,35.87
CAND_0038659,35.87
CAND_0076494,35.87
CAND_0059627,35.87
CAND_0094149,35.87
CAND_0068135,35.87
CAND_0046567,35.86
CAND_0011723,35.86
CAND_0041262,35.86
CAND_0030702,35.86
CAND_0059226,35.86
CAND_0097391,35.86
CAND_0031813,35.86
CAND_0043946,35.86
CAND_0064585,35.86
CAND_0085471,35.86
CAND_0047576,35.86
CAND_0014917,35.86
CAND_0009031,35.86
CAND_0087482,35.86
CAND_0033613,35.86
CAND_0096114,35.86
CAND_0042861,35.86
CAND_0058714,35.86
CAND_0099186,35.86
CAND_0058943,35.86
CAND_0002894,35.86
CAND_0052427,35.86
CAND_0087124,35.86
CAND_0002134,35.86
CAND_0012560,35.85
CAND_0038111,35.85
CAND_0094587,35.85
CAND_0064981,35.85
CAND_0025312,35.85
CAND_0031079,35.85
CAND_0084651,35.85
CAND_0040737,35.85
CAND_0073815,35.85
CAND_0030273,35.85
CAND_0083886,35.85
CAND_0055656,35.85
CAND_0065808,35.85
CAND_0098848,35.85
CAND_0018147,35.85
CAND_0091955,35.85
CAND_0035666,35.84
CAND_0053778,35.84
CAND_0076621,35.84
CAND_0048542,35.84
CAND_0074764,35.84
CAND_0096875,35.84
CAND_0081105,35.84
CAND_0037163,35.84
CAND_0090399,35.84
CAND_0097345,35.84
CAND_0075763,35.83
CAND_0085407,35.83
CAND_0099959,35.83
CAND_0040588,35.83
CAND_0099333,35.83
CAND_0028441,35.83
CAND_0034967,35.83
CAND_0071768,35.83
CAND_0092384,35.83
CAND_0033977,35.83
CAND_0004780,35.83
CAND_0024114,35.83
CAND_0034603,35.83
CAND_0088384,35.83
CAND_0095640,35.83
CAND_0063962,35.82
CAND_0085983,35.82
CAND_0004617,35.82
CAND_0059524,35.82
CAND_0098913,35.82
CAND_0072939,35.82
CAND_0055196,35.82
CAND_0047677,35.82
CAND_0001743,35.82
CAND_0004990,35.82
CAND_0010891,35.82
CAND_0081611,35.82
CAND_0042878,35.82
CAND_0072709,35.82
CAND_0062181,35.82
CAND_0009343,35.82
CAND_0038799,35.82
CAND_0039787,35.82
CAND_0090474,35.82
CAND_0060026,35.81
CAND_0028300,35.81
CAND_0075387,35.81
CAND_0043490,35.81
CAND_0050692,35.81
CAND_0075606,35.81
CAND_0001255,35.81
CAND_0008827,35.81
CAND_0090102,35.81
CAND_0016991,35.81
CAND_0099760,35.81
CAND_0011015,35.81
CAND_0005501,35.81
CAND_0066419,35.81
CAND_0067489,35.81
CAND_0048477,35.8
CAND_0064449,35.8
CAND_0036493,35.8
CAND_0002834,35.8
CAND_0073436,35.8
CAND_0038915,35.8
CAND_0083240,35.8
CAND_0018139,35.8
CAND_0028092,35.8
CAND_0074585,35.8
CAND_0073313,35.8
CAND_0049624,35.79
CAND_0006976,35.79
CAND_0021653,35.79
CAND_0017070,35.79
